document_id,feature_id,genre_percentile
deepseek_pro_b002_P3_r2,R02,0.2876
deepseek_pro_b002_P3_r2,R03,0.5465
deepseek_pro_b002_P3_r2,R04,0.1201
deepseek_pro_b002_P3_r2,R05,0.9069
deepseek_pro_b002_P3_r2,R06,0.8528
deepseek_pro_b002_P3_r2,R07,0.5804
deepseek_pro_b002_P3_r2,S01,0.3689
deepseek_pro_b002_P3_r2,S02,0.0423
deepseek_pro_b002_P3_r2,S03,0.3909
deepseek_pro_b002_P3_r2,S04,0.0508
deepseek_pro_b002_P3_r2,S05,0.4569
deepseek_pro_b002_P3_r2,S06,0.0981
deepseek_pro_b002_P3_r2,S07,0.7225
deepseek_pro_b002_P3_r2,S08,0.7428
deepseek_pro_b002_P3_r2,S09,0.4146
deepseek_pro_b002_P3_r2,S10,0.0000
deepseek_pro_b002_P3_r2,X01,0.0000
deepseek_pro_b002_P3_r2,X02,0.1763
deepseek_pro_b002_P3_r2,X05,0.0972
deepseek_pro_b003_P1_r1,C01,0.3469
deepseek_pro_b003_P1_r1,C02,0.9069
deepseek_pro_b003_P1_r1,C03,0.0000
deepseek_pro_b003_P1_r1,C05,0.8325
deepseek_pro_b003_P1_r1,C06,0.4924
deepseek_pro_b003_P1_r1,D04,0.0643
deepseek_pro_b003_P1_r1,D05,0.0000
deepseek_pro_b003_P1_r1,F01,0.8190
deepseek_pro_b003_P1_r1,F02,0.6091
deepseek_pro_b003_P1_r1,F03,0.5482
deepseek_pro_b003_P1_r1,F04,0.0000
deepseek_pro_b003_P1_r1,F05,0.0000
deepseek_pro_b003_P1_r1,F06,0.9442
deepseek_pro_b003_P1_r1,F07,0.0000
deepseek_pro_b003_P1_r1,F08,0.2167
deepseek_pro_b003_P1_r1,L01,0.8799
deepseek_pro_b003_P1_r1,L02,0.7462
deepseek_pro_b003_P1_r1,L03,0.5990
deepseek_pro_b003_P1_r1,L04,0.9442
deepseek_pro_b003_P1_r1,L05,0.4501
deepseek_pro_b003_P1_r1,L06,0.6261
deepseek_pro_b003_P1_r1,L07,0.6058
deepseek_pro_b003_P1_r1,L08,0.8139
deepseek_pro_b003_P1_r1,L09,0.6717
deepseek_pro_b003_P1_r1,M01,0.2673
deepseek_pro_b003_P1_r1,M02,0.0474
deepseek_pro_b003_P1_r1,M05,0.9019
deepseek_pro_b003_P1_r1,P01,0.8866
deepseek_pro_b003_P1_r1,R01,0.2657
deepseek_pro_b003_P1_r1,R02,0.1692
deepseek_pro_b003_P1_r1,R03,0.5076
deepseek_pro_b003_P1_r1,R04,0.1794
deepseek_pro_b003_P1_r1,R05,0.4552
deepseek_pro_b003_P1_r1,R06,0.5821
deepseek_pro_b003_P1_r1,R07,0.7276
deepseek_pro_b003_P1_r1,S01,0.5313
deepseek_pro_b003_P1_r1,S02,0.2657
deepseek_pro_b003_P1_r1,S03,0.1134
deepseek_pro_b003_P1_r1,S04,0.2555
deepseek_pro_b003_P1_r1,S05,0.8240
deepseek_pro_b003_P1_r1,S06,0.1404
deepseek_pro_b003_P1_r1,S07,0.4738
deepseek_pro_b003_P1_r1,S08,0.0000
deepseek_pro_b003_P1_r1,S09,0.1134
deepseek_pro_b003_P1_r1,S10,0.0000
deepseek_pro_b003_P1_r1,X01,0.0000
deepseek_pro_b003_P1_r1,X02,0.3237
deepseek_pro_b003_P1_r1,X05,0.0306
deepseek_pro_b003_P1_r2,C01,0.1641
deepseek_pro_b003_P1_r2,C02,0.8562
deepseek_pro_b003_P1_r2,C03,0.0000
deepseek_pro_b003_P1_r2,C05,0.7970
deepseek_pro_b003_P1_r2,C06,0.7090
deepseek_pro_b003_P1_r2,D04,0.3435
deepseek_pro_b003_P1_r2,D05,0.5347
deepseek_pro_b003_P1_r2,F01,0.7090
deepseek_pro_b003_P1_r2,F02,0.3841
deepseek_pro_b003_P1_r2,F03,0.5905
deepseek_pro_b003_P1_r2,F04,0.0000
deepseek_pro_b003_P1_r2,F05,0.0000
deepseek_pro_b003_P1_r2,F06,0.9442
deepseek_pro_b003_P1_r2,F07,0.0000
deepseek_pro_b003_P1_r2,F08,0.3750
deepseek_pro_b003_P1_r2,L01,0.8832
deepseek_pro_b003_P1_r2,L02,0.9712
deepseek_pro_b003_P1_r2,L03,0.9408
deepseek_pro_b003_P1_r2,L04,0.8443
deepseek_pro_b003_P1_r2,L05,0.4315
deepseek_pro_b003_P1_r2,L06,0.5296
deepseek_pro_b003_P1_r2,L07,0.2403
deepseek_pro_b003_P1_r2,L08,0.3046
deepseek_pro_b003_P1_r2,L09,0.6819
deepseek_pro_b003_P1_r2,M01,0.4061
deepseek_pro_b003_P1_r2,M02,0.4941
deepseek_pro_b003_P1_r2,M05,0.5110
deepseek_pro_b003_P1_r2,P01,0.6734
deepseek_pro_b003_P1_r2,R01,0.6294
deepseek_pro_b003_P1_r2,R02,0.3367
deepseek_pro_b003_P1_r2,R03,0.8900
deepseek_pro_b003_P1_r2,R04,0.5448
deepseek_pro_b003_P1_r2,R05,0.3858
deepseek_pro_b003_P1_r2,R06,0.5871
deepseek_pro_b003_P1_r2,R07,0.6074
deepseek_pro_b003_P1_r2,S01,0.7462
deepseek_pro_b003_P1_r2,S02,0.6294
deepseek_pro_b003_P1_r2,S03,0.1134
deepseek_pro_b003_P1_r2,S04,0.8596
deepseek_pro_b003_P1_r2,S05,0.8951
deepseek_pro_b003_P1_r2,S06,0.4433
deepseek_pro_b003_P1_r2,S07,0.5127
deepseek_pro_b003_P1_r2,S08,0.3063
deepseek_pro_b003_P1_r2,S09,0.4044
deepseek_pro_b003_P1_r2,S10,0.0000
deepseek_pro_b003_P1_r2,X01,0.0000
deepseek_pro_b003_P1_r2,X02,0.0000
deepseek_pro_b003_P1_r2,X05,0.0000
deepseek_pro_b003_P2_r1,C01,0.2386
deepseek_pro_b003_P2_r1,C02,0.8359
deepseek_pro_b003_P2_r1,C03,0.0000
deepseek_pro_b003_P2_r1,C05,0.6261
deepseek_pro_b003_P2_r1,C06,0.2860
deepseek_pro_b003_P2_r1,D04,0.5127
deepseek_pro_b003_P2_r1,D05,0.5787
deepseek_pro_b003_P2_r1,F01,0.6717
deepseek_pro_b003_P2_r1,F02,0.4619
deepseek_pro_b003_P2_r1,F03,0.2657
deepseek_pro_b003_P2_r1,F04,0.0000
deepseek_pro_b003_P2_r1,F05,0.0000
deepseek_pro_b003_P2_r1,F06,0.0000
deepseek_pro_b003_P2_r1,F07,0.0000
deepseek_pro_b003_P2_r1,F08,0.3750
deepseek_pro_b003_P2_r1,L01,0.7343
deepseek_pro_b003_P2_r1,L02,0.7851
deepseek_pro_b003_P2_r1,L03,0.5905
deepseek_pro_b003_P2_r1,L04,0.3604
deepseek_pro_b003_P2_r1,L05,0.8443
deepseek_pro_b003_P2_r1,L06,0.1574
deepseek_pro_b003_P2_r1,L07,0.5313
deepseek_pro_b003_P2_r1,L08,0.7005
deepseek_pro_b003_P2_r1,L09,0.6227
deepseek_pro_b003_P2_r1,M01,0.6599
deepseek_pro_b003_P2_r1,M02,0.5279
deepseek_pro_b003_P2_r1,M05,0.3029
deepseek_pro_b003_P2_r1,P01,0.5905
deepseek_pro_b003_P2_r1,R01,0.0609
deepseek_pro_b003_P2_r1,R02,0.4636
deepseek_pro_b003_P2_r1,R03,0.7766
deepseek_pro_b003_P2_r1,R04,0.4585
deepseek_pro_b003_P2_r1,R05,0.9848
deepseek_pro_b003_P2_r1,R06,0.9222
deepseek_pro_b003_P2_r1,R07,0.6819
deepseek_pro_b003_P2_r1,S01,0.8173
deepseek_pro_b003_P2_r1,S02,0.0609
deepseek_pro_b003_P2_r1,S03,0.1134
deepseek_pro_b003_P2_r1,S04,0.6277
deepseek_pro_b003_P2_r1,S05,0.8663
deepseek_pro_b003_P2_r1,S06,0.1168
deepseek_pro_b003_P2_r1,S07,0.9289
deepseek_pro_b003_P2_r1,S08,0.1557
deepseek_pro_b003_P2_r1,S09,0.5448
deepseek_pro_b003_P2_r1,S10,0.0000
deepseek_pro_b003_P2_r1,X01,0.0000
deepseek_pro_b003_P2_r1,X02,0.9632
deepseek_pro_b003_P2_r1,X05,0.4333
deepseek_pro_b003_P2_r2,C01,0.0728
deepseek_pro_b003_P2_r2,C02,0.7817
deepseek_pro_b003_P2_r2,C03,0.0000
deepseek_pro_b003_P2_r2,C05,0.0000
deepseek_pro_b003_P2_r2,C06,0.5228
deepseek_pro_b003_P2_r2,D04,0.5279
deepseek_pro_b003_P2_r2,D05,0.6497
deepseek_pro_b003_P2_r2,F01,0.6937
deepseek_pro_b003_P2_r2,F02,0.3486
deepseek_pro_b003_P2_r2,F03,0.4112
deepseek_pro_b003_P2_r2,F04,0.0000
deepseek_pro_b003_P2_r2,F05,0.0000
deepseek_pro_b003_P2_r2,F06,0.9442
deepseek_pro_b003_P2_r2,F07,0.0000
deepseek_pro_b003_P2_r2,F08,0.8389
deepseek_pro_b003_P2_r2,L01,0.8697
deepseek_pro_b003_P2_r2,L02,0.8866
deepseek_pro_b003_P2_r2,L03,0.9069
deepseek_pro_b003_P2_r2,L04,0.5888
deepseek_pro_b003_P2_r2,L05,0.6937
deepseek_pro_b003_P2_r2,L06,0.3807
deepseek_pro_b003_P2_r2,L07,0.7496
deepseek_pro_b003_P2_r2,L08,0.7750
deepseek_pro_b003_P2_r2,L09,0.9746
deepseek_pro_b003_P2_r2,M01,0.1777
deepseek_pro_b003_P2_r2,M02,0.7563
deepseek_pro_b003_P2_r2,M05,0.2335
deepseek_pro_b003_P2_r2,P01,0.7682
deepseek_pro_b003_P2_r2,R01,0.1946
deepseek_pro_b003_P2_r2,R02,0.8714
deepseek_pro_b003_P2_r2,R03,0.8443
deepseek_pro_b003_P2_r2,R04,0.0931
deepseek_pro_b003_P2_r2,R05,0.8443
deepseek_pro_b003_P2_r2,R06,0.9543
deepseek_pro_b003_P2_r2,R07,0.7293
deepseek_pro_b003_P2_r2,S01,0.2521
deepseek_pro_b003_P2_r2,S02,0.1946
deepseek_pro_b003_P2_r2,S03,0.0135
deepseek_pro_b003_P2_r2,S04,0.0288
deepseek_pro_b003_P2_r2,S05,0.5601
deepseek_pro_b003_P2_r2,S06,0.3266
deepseek_pro_b003_P2_r2,S07,0.4247
deepseek_pro_b003_P2_r2,S08,0.7394
deepseek_pro_b003_P2_r2,S09,0.3469
deepseek_pro_b003_P2_r2,S10,0.0000
deepseek_pro_b003_P2_r2,X01,0.0000
deepseek_pro_b003_P2_r2,X02,0.6605
deepseek_pro_b003_P2_r2,X05,0.1556
deepseek_pro_b003_P3_r1,C01,0.1760
deepseek_pro_b003_P3_r1,C02,0.9052
deepseek_pro_b003_P3_r1,C03,0.0000
deepseek_pro_b003_P3_r1,C05,0.8883
deepseek_pro_b003_P3_r1,C06,0.3773
deepseek_pro_b003_P3_r1,D04,0.2200
deepseek_pro_b003_P3_r1,D05,0.0000
deepseek_pro_b003_P3_r1,F01,0.0000
deepseek_pro_b003_P3_r1,F02,0.3773
deepseek_pro_b003_P3_r1,F03,0.5567
deepseek_pro_b003_P3_r1,F04,0.0000
deepseek_pro_b003_P3_r1,F05,0.0000
deepseek_pro_b003_P3_r1,F06,0.0000
deepseek_pro_b003_P3_r1,F07,0.0000
deepseek_pro_b003_P3_r1,F08,0.7222
deepseek_pro_b003_P3_r1,L01,0.7208
deepseek_pro_b003_P3_r1,L02,0.8443
deepseek_pro_b003_P3_r1,L03,0.8190
deepseek_pro_b003_P3_r1,L04,0.6464
deepseek_pro_b003_P3_r1,L05,0.5178
deepseek_pro_b003_P3_r1,L06,0.1404
deepseek_pro_b003_P3_r1,L07,0.1201
deepseek_pro_b003_P3_r1,L08,0.6142
deepseek_pro_b003_P3_r1,L09,0.7225
deepseek_pro_b003_P3_r1,M01,0.3418
deepseek_pro_b003_P3_r1,M02,0.0711
deepseek_pro_b003_P3_r1,M05,0.6464
deepseek_pro_b003_P3_r1,P01,0.0000
deepseek_pro_b003_P3_r1,R01,0.2234
deepseek_pro_b003_P3_r1,R02,0.0643
deepseek_pro_b003_P3_r1,R03,0.4738
deepseek_pro_b003_P3_r1,R04,0.3147
deepseek_pro_b003_P3_r1,R05,0.4078
deepseek_pro_b003_P3_r1,R06,0.0000
deepseek_pro_b003_P3_r1,R07,0.0000
deepseek_pro_b003_P3_r1,S01,0.9492
deepseek_pro_b003_P3_r1,S02,0.2234
deepseek_pro_b003_P3_r1,S03,0.9120
deepseek_pro_b003_P3_r1,S04,0.6430
deepseek_pro_b003_P3_r1,S05,0.9475
deepseek_pro_b003_P3_r1,S06,0.2470
deepseek_pro_b003_P3_r1,S07,0.8663
deepseek_pro_b003_P3_r1,S08,0.1777
deepseek_pro_b003_P3_r1,S09,0.4569
deepseek_pro_b003_P3_r1,S10,0.0000
deepseek_pro_b003_P3_r1,X01,0.0000
deepseek_pro_b003_P3_r1,X05,0.3139
deepseek_pro_b003_P3_r2,C01,0.1946
deepseek_pro_b003_P3_r2,C02,0.8206
deepseek_pro_b003_P3_r2,C03,0.0000
deepseek_pro_b003_P3_r2,C05,0.8832
deepseek_pro_b003_P3_r2,C06,0.2335
deepseek_pro_b003_P3_r2,D04,0.3147
deepseek_pro_b003_P3_r2,D05,0.0000
deepseek_pro_b003_P3_r2,F01,0.6108
deepseek_pro_b003_P3_r2,F02,0.3959
deepseek_pro_b003_P3_r2,F03,0.4772
deepseek_pro_b003_P3_r2,F04,0.0000
deepseek_pro_b003_P3_r2,F05,0.0000
deepseek_pro_b003_P3_r2,F06,0.0000
deepseek_pro_b003_P3_r2,F07,0.0000
deepseek_pro_b003_P3_r2,F08,0.2167
deepseek_pro_b003_P3_r2,L01,0.7022
deepseek_pro_b003_P3_r2,L02,0.7902
deepseek_pro_b003_P3_r2,L03,0.7682
deepseek_pro_b003_P3_r2,L04,0.4518
deepseek_pro_b003_P3_r2,L05,0.6514
deepseek_pro_b003_P3_r2,L06,0.1438
deepseek_pro_b003_P3_r2,L07,0.2166
deepseek_pro_b003_P3_r2,L08,0.5719
deepseek_pro_b003_P3_r2,L09,0.6514
deepseek_pro_b003_P3_r2,M01,0.2944
deepseek_pro_b003_P3_r2,M02,0.0897
deepseek_pro_b003_P3_r2,M05,0.4839
deepseek_pro_b003_P3_r2,P01,0.1472
deepseek_pro_b003_P3_r2,R01,0.0169
deepseek_pro_b003_P3_r2,R02,0.0474
deepseek_pro_b003_P3_r2,R03,0.1184
deepseek_pro_b003_P3_r2,R04,0.6751
deepseek_pro_b003_P3_r2,R05,0.9408
deepseek_pro_b003_P3_r2,R06,0.0000
deepseek_pro_b003_P3_r2,R07,0.0000
deepseek_pro_b003_P3_r2,S01,0.9746
deepseek_pro_b003_P3_r2,S02,0.0169
deepseek_pro_b003_P3_r2,S03,0.6565
deepseek_pro_b003_P3_r2,S04,0.5651
deepseek_pro_b003_P3_r2,S05,0.9763
deepseek_pro_b003_P3_r2,S06,0.1523
deepseek_pro_b003_P3_r2,S07,0.9103
deepseek_pro_b003_P3_r2,S08,0.4230
deepseek_pro_b003_P3_r2,S09,0.5482
deepseek_pro_b003_P3_r2,S10,0.0000
deepseek_pro_b003_P3_r2,X01,0.0000
deepseek_pro_b003_P3_r2,X02,0.5132
deepseek_pro_b003_P3_r2,X05,0.6639
deepseek_pro_b004_P1_r1,C01,0.1421
deepseek_pro_b004_P1_r1,C02,0.3198
deepseek_pro_b004_P1_r1,C03,0.0000
deepseek_pro_b004_P1_r1,C05,0.8291
deepseek_pro_b004_P1_r1,C06,0.9695
deepseek_pro_b004_P1_r1,D04,0.4636
deepseek_pro_b004_P1_r1,D05,0.7902
deepseek_pro_b004_P1_r1,F01,0.6362
deepseek_pro_b004_P1_r1,F02,0.6024
deepseek_pro_b004_P1_r1,F03,0.6142
deepseek_pro_b004_P1_r1,F04,0.0000
deepseek_pro_b004_P1_r1,F05,0.0000
deepseek_pro_b004_P1_r1,F06,0.9442
deepseek_pro_b004_P1_r1,F07,0.0000
deepseek_pro_b004_P1_r1,F08,0.3806
deepseek_pro_b004_P1_r1,L01,0.6362
deepseek_pro_b004_P1_r1,L02,0.6176
deepseek_pro_b004_P1_r1,L03,0.3790
deepseek_pro_b004_P1_r1,L04,0.6362
deepseek_pro_b004_P1_r1,L05,0.0338
deepseek_pro_b004_P1_r1,L06,0.9594
deepseek_pro_b004_P1_r1,L07,0.8477
deepseek_pro_b004_P1_r1,L08,0.0981
deepseek_pro_b004_P1_r1,L09,0.5245
deepseek_pro_b004_P1_r1,M01,0.3553
deepseek_pro_b004_P1_r1,M02,0.2893
deepseek_pro_b004_P1_r1,M05,0.2826
deepseek_pro_b004_P1_r1,P01,0.6616
deepseek_pro_b004_P1_r1,R01,0.2217
deepseek_pro_b004_P1_r1,R02,0.1235
deepseek_pro_b004_P1_r1,R03,0.4992
deepseek_pro_b004_P1_r1,R04,0.3756
deepseek_pro_b004_P1_r1,R05,0.8663
deepseek_pro_b004_P1_r1,R06,0.8376
deepseek_pro_b004_P1_r1,R07,0.6227
deepseek_pro_b004_P1_r1,S01,0.8663
deepseek_pro_b004_P1_r1,S02,0.2217
deepseek_pro_b004_P1_r1,S03,0.6565
deepseek_pro_b004_P1_r1,S04,0.8917
deepseek_pro_b004_P1_r1,S05,0.9526
deepseek_pro_b004_P1_r1,S06,0.4112
deepseek_pro_b004_P1_r1,S07,0.1540
deepseek_pro_b004_P1_r1,S08,0.9560
deepseek_pro_b004_P1_r1,S09,0.3046
deepseek_pro_b004_P1_r1,S10,0.0000
deepseek_pro_b004_P1_r1,X01,0.0000
deepseek_pro_b004_P1_r1,X02,0.1763
deepseek_pro_b004_P1_r1,X05,0.5500
deepseek_pro_b004_P1_r2,C01,0.1489
deepseek_pro_b004_P1_r2,C02,0.4839
deepseek_pro_b004_P1_r2,C03,0.0000
deepseek_pro_b004_P1_r2,C05,0.9137
deepseek_pro_b004_P1_r2,C06,0.8951
deepseek_pro_b004_P1_r2,D04,0.0846
deepseek_pro_b004_P1_r2,D05,0.5364
deepseek_pro_b004_P1_r2,F01,0.6548
deepseek_pro_b004_P1_r2,F02,0.4230
deepseek_pro_b004_P1_r2,F03,0.8156
deepseek_pro_b004_P1_r2,F04,0.0000
deepseek_pro_b004_P1_r2,F05,0.0000
deepseek_pro_b004_P1_r2,F06,0.9442
deepseek_pro_b004_P1_r2,F07,0.0000
deepseek_pro_b004_P1_r2,F08,0.6833
deepseek_pro_b004_P1_r2,L01,0.4602
deepseek_pro_b004_P1_r2,L02,0.4805
deepseek_pro_b004_P1_r2,L03,0.2335
deepseek_pro_b004_P1_r2,L04,0.5195
deepseek_pro_b004_P1_r2,L05,0.1032
deepseek_pro_b004_P1_r2,L06,0.7885
deepseek_pro_b004_P1_r2,L07,0.5804
deepseek_pro_b004_P1_r2,L08,0.0254
deepseek_pro_b004_P1_r2,L09,0.8037
deepseek_pro_b004_P1_r2,M01,0.6870
deepseek_pro_b004_P1_r2,M02,0.2741
deepseek_pro_b004_P1_r2,M05,0.4501
deepseek_pro_b004_P1_r2,P01,0.6244
deepseek_pro_b004_P1_r2,R01,0.5550
deepseek_pro_b004_P1_r2,R02,0.6413
deepseek_pro_b004_P1_r2,R03,0.9069
deepseek_pro_b004_P1_r2,R04,0.2183
deepseek_pro_b004_P1_r2,R05,0.5025
deepseek_pro_b004_P1_r2,R06,0.7597
deepseek_pro_b004_P1_r2,R07,0.5956
deepseek_pro_b004_P1_r2,S01,0.4298
deepseek_pro_b004_P1_r2,S02,0.5550
deepseek_pro_b004_P1_r2,S03,0.3909
deepseek_pro_b004_P1_r2,S04,0.4738
deepseek_pro_b004_P1_r2,S05,0.6277
deepseek_pro_b004_P1_r2,S06,0.2437
deepseek_pro_b004_P1_r2,S07,0.2826
deepseek_pro_b004_P1_r2,S08,0.5770
deepseek_pro_b004_P1_r2,S09,0.4196
deepseek_pro_b004_P1_r2,S10,0.0000
deepseek_pro_b004_P1_r2,X01,0.0000
deepseek_pro_b004_P1_r2,X02,0.0000
deepseek_pro_b004_P1_r2,X05,0.4889
deepseek_pro_b004_P2_r1,C01,0.1658
deepseek_pro_b004_P2_r1,C02,0.3181
deepseek_pro_b004_P2_r1,C03,0.0000
deepseek_pro_b004_P2_r1,C05,0.7986
deepseek_pro_b004_P2_r1,C06,0.6447
deepseek_pro_b004_P2_r1,D04,0.9137
deepseek_pro_b004_P2_r1,D05,0.0000
deepseek_pro_b004_P2_r1,F01,0.7107
deepseek_pro_b004_P2_r1,F02,0.4078
deepseek_pro_b004_P2_r1,F03,0.3959
deepseek_pro_b004_P2_r1,F04,0.0000
deepseek_pro_b004_P2_r1,F05,0.0000
deepseek_pro_b004_P2_r1,F06,0.0000
deepseek_pro_b004_P2_r1,F07,0.0000
deepseek_pro_b004_P2_r1,F08,0.5528
deepseek_pro_b004_P2_r1,L01,0.7530
deepseek_pro_b004_P2_r1,L02,0.8613
deepseek_pro_b004_P2_r1,L03,0.4467
deepseek_pro_b004_P2_r1,L04,0.5313
deepseek_pro_b004_P2_r1,L05,0.4332
deepseek_pro_b004_P2_r1,L06,0.4112
deepseek_pro_b004_P2_r1,L07,0.6328
deepseek_pro_b004_P2_r1,L08,0.2437
deepseek_pro_b004_P2_r1,L09,0.5821
deepseek_pro_b004_P2_r1,M01,0.1320
deepseek_pro_b004_P2_r1,M02,0.8105
deepseek_pro_b004_P2_r1,M05,0.5381
deepseek_pro_b004_P2_r1,P01,0.8088
deepseek_pro_b004_P2_r1,R01,0.4992
deepseek_pro_b004_P2_r1,R02,0.6802
deepseek_pro_b004_P2_r1,R03,0.8460
deepseek_pro_b004_P2_r1,R04,0.7513
deepseek_pro_b004_P2_r1,R05,0.4772
deepseek_pro_b004_P2_r1,R06,0.5888
deepseek_pro_b004_P2_r1,R07,0.6853
deepseek_pro_b004_P2_r1,S01,0.8003
deepseek_pro_b004_P2_r1,S02,0.4992
deepseek_pro_b004_P2_r1,S03,0.3909
deepseek_pro_b004_P2_r1,S04,0.6261
deepseek_pro_b004_P2_r1,S05,0.6176
deepseek_pro_b004_P2_r1,S06,0.3621
deepseek_pro_b004_P2_r1,S07,0.9188
deepseek_pro_b004_P2_r1,S08,0.6971
deepseek_pro_b004_P2_r1,S09,0.2555
deepseek_pro_b004_P2_r1,S10,0.0000
deepseek_pro_b004_P2_r1,X01,0.0000
deepseek_pro_b004_P2_r1,X02,0.6605
deepseek_pro_b004_P2_r1,X05,0.0417
deepseek_pro_b004_P2_r2,C01,0.2589
deepseek_pro_b004_P2_r2,C02,0.4569
deepseek_pro_b004_P2_r2,C03,0.0000
deepseek_pro_b004_P2_r2,C05,0.8613
deepseek_pro_b004_P2_r2,C06,0.7157
deepseek_pro_b004_P2_r2,D04,0.2555
deepseek_pro_b004_P2_r2,D05,0.6684
deepseek_pro_b004_P2_r2,F01,0.7445
deepseek_pro_b004_P2_r2,F02,0.4027
deepseek_pro_b004_P2_r2,F03,0.7090
deepseek_pro_b004_P2_r2,F04,0.0000
deepseek_pro_b004_P2_r2,F05,0.0000
deepseek_pro_b004_P2_r2,F06,0.0000
deepseek_pro_b004_P2_r2,F07,0.0000
deepseek_pro_b004_P2_r2,F08,0.9250
deepseek_pro_b004_P2_r2,L01,0.6447
deepseek_pro_b004_P2_r2,L02,0.7479
deepseek_pro_b004_P2_r2,L03,0.3959
deepseek_pro_b004_P2_r2,L04,0.2589
deepseek_pro_b004_P2_r2,L05,0.6413
deepseek_pro_b004_P2_r2,L06,0.2403
deepseek_pro_b004_P2_r2,L07,0.5448
deepseek_pro_b004_P2_r2,L08,0.4958
deepseek_pro_b004_P2_r2,L09,0.7174
deepseek_pro_b004_P2_r2,M01,0.5195
deepseek_pro_b004_P2_r2,M02,0.0203
deepseek_pro_b004_P2_r2,M05,0.1895
deepseek_pro_b004_P2_r2,P01,0.5973
deepseek_pro_b004_P2_r2,R01,0.7208
deepseek_pro_b004_P2_r2,R02,0.0931
deepseek_pro_b004_P2_r2,R03,0.3316
deepseek_pro_b004_P2_r2,R04,0.8697
deepseek_pro_b004_P2_r2,R05,0.9289
deepseek_pro_b004_P2_r2,R06,0.7208
deepseek_pro_b004_P2_r2,R07,0.6548
deepseek_pro_b004_P2_r2,S01,0.4907
deepseek_pro_b004_P2_r2,S02,0.7208
deepseek_pro_b004_P2_r2,S03,0.6565
deepseek_pro_b004_P2_r2,S04,0.4975
deepseek_pro_b004_P2_r2,S05,0.6785
deepseek_pro_b004_P2_r2,S06,0.5296
deepseek_pro_b004_P2_r2,S07,0.6261
deepseek_pro_b004_P2_r2,S08,0.9391
deepseek_pro_b004_P2_r2,S09,0.3807
deepseek_pro_b004_P2_r2,S10,0.0000
deepseek_pro_b004_P2_r2,X01,0.0000
deepseek_pro_b004_P2_r2,X02,0.6605
deepseek_pro_b004_P2_r2,X05,0.0500
deepseek_pro_b004_P3_r1,C01,0.1049
deepseek_pro_b004_P3_r1,C02,0.2978
deepseek_pro_b004_P3_r1,C03,0.0000
deepseek_pro_b004_P3_r1,C05,0.6802
deepseek_pro_b004_P3_r1,C06,0.4839
deepseek_pro_b004_P3_r1,D04,0.7563
deepseek_pro_b004_P3_r1,D05,0.0000
deepseek_pro_b004_P3_r1,F01,0.0000
deepseek_pro_b004_P3_r1,F02,0.5347
deepseek_pro_b004_P3_r1,F03,0.4078
deepseek_pro_b004_P3_r1,F04,0.0000
deepseek_pro_b004_P3_r1,F05,0.0000
deepseek_pro_b004_P3_r1,F06,0.0000
deepseek_pro_b004_P3_r1,F07,0.0000
deepseek_pro_b004_P3_r1,F08,0.8639
deepseek_pro_b004_P3_r1,L01,0.1455
deepseek_pro_b004_P3_r1,L02,0.1523
deepseek_pro_b004_P3_r1,L03,0.0474
deepseek_pro_b004_P3_r1,L04,0.1844
deepseek_pro_b004_P3_r1,L05,0.6024
deepseek_pro_b004_P3_r1,L06,0.2860
deepseek_pro_b004_P3_r1,L07,0.4992
deepseek_pro_b004_P3_r1,L08,0.5651
deepseek_pro_b004_P3_r1,L09,0.7445
deepseek_pro_b004_P3_r1,M01,0.5888
deepseek_pro_b004_P3_r1,M02,0.1184
deepseek_pro_b004_P3_r1,M05,0.3046
deepseek_pro_b004_P3_r1,P01,0.0406
deepseek_pro_b004_P3_r1,R01,0.0863
deepseek_pro_b004_P3_r1,R02,0.0609
deepseek_pro_b004_P3_r1,R03,0.4788
deepseek_pro_b004_P3_r1,R04,0.2623
deepseek_pro_b004_P3_r1,R05,0.8393
deepseek_pro_b004_P3_r1,R06,0.0000
deepseek_pro_b004_P3_r1,R07,0.0000
deepseek_pro_b004_P3_r1,S01,0.7191
deepseek_pro_b004_P3_r1,S02,0.0863
deepseek_pro_b004_P3_r1,S03,0.1134
deepseek_pro_b004_P3_r1,S04,0.2301
deepseek_pro_b004_P3_r1,S05,0.6701
deepseek_pro_b004_P3_r1,S06,0.0457
deepseek_pro_b004_P3_r1,S07,0.8308
deepseek_pro_b004_P3_r1,S08,0.8325
deepseek_pro_b004_P3_r1,S09,0.6616
deepseek_pro_b004_P3_r1,S10,0.0000
deepseek_pro_b004_P3_r1,X01,0.0000
deepseek_pro_b004_P3_r1,X02,0.0000
deepseek_pro_b004_P3_r1,X05,0.2611
deepseek_pro_b004_P3_r2,C01,0.1201
deepseek_pro_b004_P3_r2,C02,0.5110
deepseek_pro_b004_P3_r2,C03,0.0000
deepseek_pro_b004_P3_r2,C05,0.9188
deepseek_pro_b004_P3_r2,C06,0.7750
deepseek_pro_b004_P3_r2,D04,0.3080
deepseek_pro_b004_P3_r2,D05,0.0000
deepseek_pro_b004_P3_r2,F01,0.0000
deepseek_pro_b004_P3_r2,F02,0.8613
deepseek_pro_b004_P3_r2,F03,0.5212
deepseek_pro_b004_P3_r2,F04,0.0000
deepseek_pro_b004_P3_r2,F05,0.0000
deepseek_pro_b004_P3_r2,F06,0.0000
