split,model,estimand,group,n,fpr,fpr_ci_low,fpr_ci_high,delta,delta_ci_low,delta_ci_high,note
holdout_genre_commercial,main,full,source=gazeta,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,-0.046586345381526104,-0.1180483592400691,-0.011661945231350331,
holdout_genre_commercial,main,full,source=lenta,32,0.0,0.0,0.0,-0.06111111111111111,-0.1263537906137184,-0.028735632183908046,
holdout_genre_commercial,main,full,source=rusltc,73,0.0410958904109589,0.0,0.0958904109589041,-0.018465238115686865,-0.1144134963768116,0.04429678848283499,
holdout_genre_commercial,main,full,source=spbgu,59,0.0,0.0,0.0,-0.06606606606606606,-0.13270142180094788,-0.03273809523809524,
holdout_genre_commercial,main,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.040213178294573645,-0.1135540184453228,-0.006834650856389988,
holdout_genre_commercial,main,net,весь человеческий тест,392,0.08673469387755102,0.0530421216848674,0.1494661921708185,,,,
holdout_genre_commercial,main,net,HH-formal-register,167,0.10778443113772455,0.04375,0.2962962962962963,0.03667332002661344,-0.042264477095937766,0.22752271640363464,
holdout_genre_commercial,main,net,HH-polished,152,0.05921052631578947,0.03333333333333333,0.08333333333333333,-0.0449561403508772,-0.1472902097902098,0.013565891472868213,
holdout_genre_commercial,main,net,HH-translation,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.011250912526302226,-0.09135047653299766,0.09231884057971015,
holdout_genre_commercial,main,net,genre=news,152,0.05921052631578947,0.03333333333333333,0.08333333333333333,-0.0449561403508772,-0.1472902097902098,0.013565891472868213,
holdout_genre_commercial,main,net,genre=science,167,0.10778443113772455,0.04375,0.2962962962962963,0.03667332002661344,-0.042264477095937766,0.22752271640363464,
holdout_genre_commercial,main,net,genre=translation,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.011250912526302226,-0.09135047653299766,0.09231884057971015,
holdout_genre_commercial,main,net,hh_all,392,0.08673469387755102,0.0530421216848674,0.1494661921708185,,,,
holdout_genre_commercial,main,net,len_long,136,0.0661764705882353,0.03125,0.1956521739130435,-0.031479779411764705,-0.08849028400597908,0.08153310104529618,
holdout_genre_commercial,main,net,len_mid,95,0.10526315789473684,0.03669724770642202,0.22413793103448276,0.02445507708665602,-0.04301242236024845,0.11802721088435372,
holdout_genre_commercial,main,net,len_short,161,0.09316770186335403,0.05521472392638037,0.15476190476190477,0.010916619612271777,-0.07120811287477953,0.07188923939712581,
holdout_genre_commercial,main,net,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.06305220883534138,-0.13725490196078433,-0.02519083969465649,
holdout_genre_commercial,main,net,source=cyberleninka,60,0.25,0.10638297872340426,0.36619718309859156,0.1927710843373494,0.04561907803683594,0.31557476567432374,
holdout_genre_commercial,main,net,source=gazeta,60,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.004016064257028121,-0.08072916666666667,0.03286014721345951,
holdout_genre_commercial,main,net,source=lenta,32,0.0625,0.0625,0.0625,-0.026388888888888892,-0.09637850467289719,0.009868421052631582,
holdout_genre_commercial,main,net,source=rusltc,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.011250912526302226,-0.09135047653299766,0.09231884057971015,
holdout_genre_commercial,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.08214994655672622,-0.15311887466851146,-0.04483574448279874,
holdout_genre_commercial,main,net,source=urfu,48,0.041666666666666664,0.041666666666666664,0.041666666666666664,-0.05135658914728682,-0.12577519379844962,-0.013755020080321284,
holdout_genre_commercial,format-only,full,весь человеческий тест,392,0.007653061224489796,0.0,0.023054755043227664,,,,
holdout_genre_commercial,format-only,full,HH-formal-register,167,0.011976047904191617,0.0,0.05555555555555555,0.007531603459747173,-0.014492753623188406,0.05,
holdout_genre_commercial,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.0125,-0.036458333333333336,0.0,
holdout_genre_commercial,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,0.007429037660497273,-0.018404907975460124,0.04052640541000754,
holdout_genre_commercial,format-only,full,genre=news,152,0.0,0.0,0.0,-0.0125,-0.036458333333333336,0.0,
holdout_genre_commercial,format-only,full,genre=science,167,0.011976047904191617,0.0,0.05555555555555555,0.007531603459747173,-0.014492753623188406,0.05,
holdout_genre_commercial,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,0.007429037660497273,-0.018404907975460124,0.04052640541000754,
holdout_genre_commercial,format-only,full,hh_all,392,0.007653061224489796,0.0,0.023054755043227664,,,,
holdout_genre_commercial,format-only,full,len_long,136,0.022058823529411766,0.0,0.11428571428571428,0.022058823529411766,0.0,0.1111111111111111,
holdout_genre_commercial,format-only,full,len_mid,95,0.0,0.0,0.0,-0.010101010101010102,-0.03111111111111111,0.0,
holdout_genre_commercial,format-only,full,len_short,161,0.0,0.0,0.0,-0.012987012987012988,-0.04081632653061224,0.0,
holdout_genre_commercial,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.009036144578313253,-0.027559055118110236,0.0,
holdout_genre_commercial,format-only,full,source=cyberleninka,60,0.03333333333333333,0.0,0.0975609756097561,0.03032128514056225,-0.007042253521126761,0.09090909090909091,
holdout_genre_commercial,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.009036144578313253,-0.02734375,0.0,
holdout_genre_commercial,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.008333333333333333,-0.02459016393442623,0.0,
holdout_genre_commercial,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,0.007429037660497273,-0.018404907975460124,0.04052640541000754,
holdout_genre_commercial,format-only,full,source=spbgu,59,0.0,0.0,0.0,-0.009009009009009009,-0.027777777777777776,0.0,
holdout_genre_commercial,format-only,full,source=urfu,48,0.0,0.0,0.0,-0.00872093023255814,-0.02702702702702703,0.0,
holdout_genre_commercial,length-only,full,весь человеческий тест,392,0.6198979591836735,0.3753351206434316,0.8459214501510574,,,,
holdout_genre_commercial,length-only,full,HH-formal-register,167,0.2155688622754491,0.11138014527845036,0.4339622641509434,-0.7044311377245509,-0.8180704099821747,-0.47797888386123677,
holdout_genre_commercial,length-only,full,HH-polished,152,0.9407894736842105,0.8666666666666667,1.0,0.5241228070175439,0.229217938200711,0.6861882466903455,
holdout_genre_commercial,length-only,full,HH-translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3155838021213552,0.03339793281653747,0.6655832430480317,
holdout_genre_commercial,length-only,full,genre=news,152,0.9407894736842105,0.8666666666666667,1.0,0.5241228070175439,0.229217938200711,0.6861882466903455,
holdout_genre_commercial,length-only,full,genre=science,167,0.2155688622754491,0.11138014527845036,0.4339622641509434,-0.7044311377245509,-0.8180704099821747,-0.47797888386123677,
holdout_genre_commercial,length-only,full,genre=translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3155838021213552,0.03339793281653747,0.6655832430480317,
holdout_genre_commercial,length-only,full,hh_all,392,0.6198979591836735,0.3753351206434316,0.8459214501510574,,,,
holdout_genre_commercial,length-only,full,len_long,136,0.04411764705882353,0.011494252873563218,0.0851063829787234,-0.8816636029411765,-0.9412748171368861,-0.7961651251973832,
holdout_genre_commercial,length-only,full,len_mid,95,0.8,0.7022900763358778,0.8823529411764706,0.23771043771043776,-0.03980582524271836,0.4862458425720621,
holdout_genre_commercial,length-only,full,len_short,161,1.0,1.0,1.0,0.645021645021645,0.3846153846153846,0.8026315789473684,
holdout_genre_commercial,length-only,full,source=buriy_2014,60,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.29136546184738954,0.025306893295561905,0.5278236914600551,
holdout_genre_commercial,length-only,full,source=cyberleninka,60,0.38333333333333336,0.25,0.5,-0.2793172690763052,-0.5949388232346432,0.022849038764576113,
holdout_genre_commercial,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.4487951807228916,0.202247191011236,0.6705336426914152,
holdout_genre_commercial,length-only,full,source=lenta,32,0.96875,0.96875,0.96875,0.3798611111111111,0.13449585635359118,0.6269032416502947,
holdout_genre_commercial,length-only,full,source=rusltc,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3155838021213552,0.03339793281653747,0.6655832430480317,
holdout_genre_commercial,length-only,full,source=spbgu,59,0.2033898305084746,0.2033898305084746,0.2033898305084746,-0.4903038631852191,-0.6669805398618958,-0.2125393730313484,
holdout_genre_commercial,length-only,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.6826550387596899,-0.8512978142076503,-0.45916666666666667,
holdout_genre_news,main,full,весь человеческий тест,392,0.04081632653061224,0.015296367112810707,0.08900523560209424,,,,
holdout_genre_news,main,full,HH-formal-register,167,0.0658682634730539,0.014925373134328358,0.2112676056338028,0.04364604125083167,-0.015940656565656568,0.18937927474512842,
holdout_genre_news,main,full,HH-polished,152,0.013157894736842105,0.0,0.03333333333333333,-0.04517543859649123,-0.12195289904971768,-0.0011098779134295217,
holdout_genre_news,main,full,HH-translation,73,0.0410958904109589,0.0,0.0958904109589041,0.0003435393137802209,-0.07894736842105263,0.061376647583544136,
holdout_genre_news,main,full,genre=news,152,0.013157894736842105,0.0,0.03333333333333333,-0.04517543859649123,-0.12195289904971768,-0.0011098779134295217,
holdout_genre_news,main,full,genre=science,167,0.0658682634730539,0.014925373134328358,0.2112676056338028,0.04364604125083167,-0.015940656565656568,0.18937927474512842,
holdout_genre_news,main,full,genre=translation,73,0.0410958904109589,0.0,0.0958904109589041,0.0003435393137802209,-0.07894736842105263,0.061376647583544136,
holdout_genre_news,main,full,hh_all,392,0.04081632653061224,0.015296367112810707,0.08900523560209424,,,,
holdout_genre_news,main,full,len_long,136,0.058823529411764705,0.015625,0.23255813953488372,0.027573529411764705,-0.021590909090909095,0.19711792702273928,
holdout_genre_news,main,full,len_mid,95,0.06315789473684211,0.011764705882352941,0.1388888888888889,0.029487861066808438,-0.019230769230769232,0.0877370417193426,
holdout_genre_news,main,full,len_short,161,0.012422360248447204,0.0,0.03571428571428571,-0.04818370035761341,-0.13690476190476192,-0.0032190032190032233,
holdout_genre_news,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.008835341365461845,-0.07049180327868854,0.01924882629107981,
holdout_genre_news,main,full,source=cyberleninka,60,0.16666666666666666,0.04,0.27941176470588236,0.14859437751004015,0.018701095461658844,0.2655744930943285,
holdout_genre_news,main,full,source=gazeta,60,0.0,0.0,0.0,-0.04819277108433735,-0.10526315789473684,-0.019955654101995565,
holdout_genre_news,main,full,source=lenta,32,0.0,0.0,0.0,-0.044444444444444446,-0.09848484848484848,-0.017241379310344827,
holdout_genre_news,main,full,source=rusltc,73,0.0410958904109589,0.0,0.0958904109589041,0.0003435393137802209,-0.07894736842105263,0.061376647583544136,
holdout_genre_news,main,full,source=spbgu,59,0.0,0.0,0.0,-0.04804804804804805,-0.10457516339869281,-0.019337016574585635,
holdout_genre_news,main,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.022771317829457367,-0.0824530516431925,0.005907960199004974,
holdout_genre_news,main,net,весь человеческий тест,392,0.07653061224489796,0.04672897196261682,0.13309352517985612,,,,
holdout_genre_news,main,net,HH-formal-register,167,0.11377245508982035,0.05365853658536585,0.2916666666666667,0.06488356620093147,-0.004175988068605523,0.24571011317999272,
holdout_genre_news,main,net,HH-polished,152,0.039473684210526314,0.0,0.05,-0.06052631578947369,-0.1507246376811594,-0.011341016238868518,
holdout_genre_news,main,net,HH-translation,73,0.0684931506849315,0.0136986301369863,0.136986301369863,-0.009876755271181356,-0.10286028602860287,0.06328274355272913,
holdout_genre_news,main,net,genre=news,152,0.039473684210526314,0.0,0.05,-0.06052631578947369,-0.1507246376811594,-0.011341016238868518,
holdout_genre_news,main,net,genre=science,167,0.11377245508982035,0.05365853658536585,0.2916666666666667,0.06488356620093147,-0.004175988068605523,0.24571011317999272,
holdout_genre_news,main,net,genre=translation,73,0.0684931506849315,0.0136986301369863,0.136986301369863,-0.009876755271181356,-0.10286028602860287,0.06328274355272913,
holdout_genre_news,main,net,hh_all,392,0.07653061224489796,0.04672897196261682,0.13309352517985612,,,,
holdout_genre_news,main,net,len_long,136,0.0661764705882353,0.02962962962962963,0.1702127659574468,-0.015854779411764705,-0.08040550998297477,0.07567609695269269,
holdout_genre_news,main,net,len_mid,95,0.11578947368421053,0.047619047619047616,0.23404255319148937,0.05181640971114655,-0.014421759386133187,0.16227889757301522,
holdout_genre_news,main,net,len_short,161,0.062111801242236024,0.029411764705882353,0.11764705882352941,-0.024468285337850552,-0.10396611474778591,0.03066037735849056,
holdout_genre_news,main,net,source=buriy_2014,60,0.05,0.05,0.05,-0.03132530120481927,-0.09728682170542637,0.002898550724637683,
holdout_genre_news,main,net,source=cyberleninka,60,0.25,0.13333333333333333,0.34375,0.20481927710843373,0.08451417004048584,0.30539072995969546,
holdout_genre_news,main,net,source=gazeta,60,0.05,0.05,0.05,-0.03132530120481927,-0.09953271028037382,0.002777777777777782,
holdout_genre_news,main,net,source=lenta,32,0.0,0.0,0.0,-0.08333333333333333,-0.14338235294117646,-0.052884615384615384,
holdout_genre_news,main,net,source=rusltc,73,0.0684931506849315,0.0136986301369863,0.136986301369863,-0.009876755271181356,-0.10286028602860287,0.06328274355272913,
holdout_genre_news,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.0701379345447142,-0.1307018541690365,-0.03825254597142755,
holdout_genre_news,main,net,source=urfu,48,0.0625,0.0625,0.0625,-0.015988372093023256,-0.08253816793893129,0.016628440366972475,
holdout_genre_news,format-only,full,весь человеческий тест,392,0.01020408163265306,0.0,0.03214285714285714,,,,
holdout_genre_news,format-only,full,HH-formal-register,167,0.017964071856287425,0.0,0.08571428571428572,0.01351962741184298,-0.013157894736842105,0.08163265306122448,
holdout_genre_news,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.016666666666666666,-0.050724637681159424,0.0,
holdout_genre_news,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,0.004294241422252758,-0.029940119760479042,0.03896103896103896,
holdout_genre_news,format-only,full,genre=news,152,0.0,0.0,0.0,-0.016666666666666666,-0.050724637681159424,0.0,
