document_id,origin_class,genre,prompt_condition,regulation_level,index_common,score_format,index_common_plus_format,n_features_common,n_features_format,excluded_categories
human_seo_shakin_0002,H,seo,,2,29.2398,25.0000,28.5024,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0003,H,seo,,2,47.0760,0.0000,38.8889,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0004,H,seo,,2,41.2281,0.0000,34.0580,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0005,H,seo,,2,39.3275,0.0000,32.4879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0007,H,seo,,2,39.9123,0.0000,32.9710,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0008,H,seo,,2,39.0351,0.0000,32.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0009,H,seo,,2,53.8743,0.0000,44.5048,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0010,H,seo,,2,48.0994,0.0000,39.7343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0011,H,seo,,2,31.3596,0.0000,25.9058,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0012,H,seo,,2,28.5088,0.0000,23.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0013,H,seo,,2,36.4766,0.0000,30.1329,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0014,H,seo,,2,53.8012,0.0000,44.4444,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0015,H,seo,,2,43.1287,0.0000,35.6280,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0017,H,seo,,2,59.0643,0.0000,48.7923,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0018,H,seo,,2,51.5351,0.0000,42.5725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0019,H,seo,,2,24.9269,0.0000,20.5918,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_shakin_0020,H,seo,,2,36.6959,0.0000,30.3140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0001,H,seo,,2,40.9357,12.5000,35.9903,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0002,H,seo,,2,43.3480,0.0000,35.8092,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0003,H,seo,,2,35.5994,0.0000,29.4082,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0004,H,seo,,2,45.8333,0.0000,37.8623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0005,H,seo,,2,40.7164,12.5000,35.8092,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0006,H,seo,,2,34.2836,0.0000,28.3213,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0007,H,seo,,2,26.6813,12.5000,24.2150,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0008,H,seo,,2,39.1813,0.0000,32.3671,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0009,H,seo,,2,63.4503,0.0000,52.4155,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0010,H,seo,,2,30.7749,12.5000,27.5966,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0011,H,seo,,2,29.2398,12.5000,26.3285,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0012,H,seo,,2,41.8129,12.5000,36.7150,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0013,H,seo,,2,33.6988,12.5000,30.0121,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0014,H,seo,,2,48.0263,12.5000,41.8478,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0015,H,seo,,2,24.9269,12.5000,22.7657,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0016,H,seo,,2,30.4825,12.5000,27.3551,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0017,H,seo,,2,42.8363,12.5000,37.5604,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0018,H,seo,,2,56.0673,25.0000,50.6643,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0019,H,seo,,2,60.1608,0.0000,49.6981,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0020,H,seo,,2,34.0643,12.5000,30.3140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_convertmonster_0001,H,seo,,2,31.7251,12.5000,28.3816,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0007,H,seo,,2,49.7807,12.5000,43.2971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0011,H,seo,,2,45.3947,0.0000,37.5000,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0012,H,seo,,2,57.4561,25.0000,51.8116,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0015,H,seo,,2,66.6667,0.0000,55.0725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0016,H,seo,,2,68.2749,25.0000,60.7488,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0019,H,seo,,2,67.0322,12.5000,57.5483,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0021,H,seo,,2,36.9152,25.0000,34.8430,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0022,H,seo,,2,58.7719,0.0000,48.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0025,H,seo,,2,61.9152,25.0000,55.4952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0028,H,seo,,2,67.9094,0.0000,56.0990,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0029,H,seo,,2,68.7135,25.0000,61.1111,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0030,H,seo,,2,60.8918,0.0000,50.3019,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0032,H,seo,,2,62.8655,0.0000,51.9324,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0033,H,seo,,2,71.0526,25.0000,63.0435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0034,H,seo,,2,71.3450,25.0000,63.2850,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0035,H,seo,,2,55.6287,0.0000,45.9541,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0036,H,seo,,2,48.8304,25.0000,44.6860,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0037,H,seo,,2,61.1111,0.0000,50.4831,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_sosnovskij_0039,H,seo,,2,61.6228,25.0000,55.2536,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_alaev_0021,H,seo,,2,45.1023,0.0000,37.2585,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_drmax_0021,H,seo,,2,52.9971,12.5000,45.9541,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_drmax_0024,H,seo,,2,50.7310,12.5000,44.0821,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_drmax_0025,H,seo,,2,44.0058,0.0000,36.3527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0001,H,seo,,2,59.5029,0.0000,49.1546,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0002,H,seo,,2,45.3947,0.0000,37.5000,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0003,H,seo,,2,42.9094,25.0000,39.7947,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0004,H,seo,,2,32.8216,0.0000,27.1135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0005,H,seo,,2,61.1842,0.0000,50.5435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0006,H,seo,,2,54.3129,12.5000,47.0411,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0007,H,seo,,2,44.0058,0.0000,36.3527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0008,H,seo,,2,39.2544,25.0000,36.7754,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0009,H,seo,,2,27.4123,25.0000,26.9928,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0010,H,seo,,2,56.1404,12.5000,48.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0011,H,seo,,2,54.1667,25.0000,49.0942,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0012,H,seo,,2,44.4444,12.5000,38.8889,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0013,H,seo,,2,20.4678,37.5000,23.4300,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0014,H,seo,,2,25.6579,12.5000,23.3696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0015,H,seo,,2,39.1813,0.0000,32.3671,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0016,H,seo,,2,41.3012,12.5000,36.2923,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0017,H,seo,,2,58.2602,25.0000,52.4758,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0018,H,seo,,2,36.1111,12.5000,32.0048,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0019,H,seo,,2,34.6491,12.5000,30.7971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0020,H,seo,,2,40.2047,0.0000,33.2126,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0021,H,seo,,2,75.5848,12.5000,64.6135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0022,H,seo,,2,68.1287,0.0000,56.2802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0023,H,seo,,2,37.4269,12.5000,33.0918,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0024,H,seo,,2,29.9708,0.0000,24.7585,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0025,H,seo,,2,49.6345,12.5000,43.1763,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0026,H,seo,,2,33.9912,0.0000,28.0797,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0027,H,seo,,2,46.3450,12.5000,40.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0028,H,seo,,2,41.3012,12.5000,36.2923,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0029,H,seo,,2,54.8977,0.0000,45.3502,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_madcats_0030,H,seo,,2,52.6316,0.0000,43.4783,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0003,H,seo,,2,31.4327,0.0000,25.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0005,H,seo,,2,43.4211,0.0000,35.8696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0006,H,seo,,2,36.9883,0.0000,30.5556,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0007,H,seo,,2,31.1404,0.0000,25.7246,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0012,H,seo,,2,38.3772,12.5000,33.8768,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0014,H,seo,,2,44.1520,0.0000,36.4734,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0016,H,seo,,2,37.2076,0.0000,30.7367,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0017,H,seo,,2,51.8275,0.0000,42.8140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0018,H,seo,,2,45.9064,0.0000,37.9227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0020,H,seo,,2,39.7661,12.5000,35.0242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0022,H,seo,,2,47.5146,12.5000,41.4251,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_seopulses_0025,H,seo,,2,38.2310,12.5000,33.7560,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0001,H,news,,1,54.0936,25.0000,49.0338,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0002,H,news,,1,22.3684,0.0000,18.4783,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0003,H,news,,1,47.7339,0.0000,39.4324,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0004,H,news,,1,44.0789,0.0000,36.4130,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0005,H,news,,1,53.9474,25.0000,48.9130,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0006,H,news,,1,56.1404,50.0000,55.0725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0007,H,news,,1,75.1462,0.0000,62.0773,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0008,H,news,,1,51.3889,25.0000,46.7995,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0009,H,news,,1,33.4064,25.0000,31.9444,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0010,H,news,,1,26.3158,0.0000,21.7391,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0011,H,news,,1,47.0029,25.0000,43.1763,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0012,H,news,,1,53.1433,25.0000,48.2488,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0013,H,news,,1,54.1667,0.0000,44.7464,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0014,H,news,,1,64.2544,25.0000,57.4275,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0015,H,news,,1,23.4649,0.0000,19.3841,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0016,H,news,,1,50.6579,0.0000,41.8478,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0017,H,news,,1,78.7281,0.0000,65.0362,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0018,H,news,,1,63.8158,25.0000,57.0652,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0019,H,news,,1,48.6111,25.0000,44.5048,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0020,H,news,,1,34.2105,0.0000,28.2609,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0021,H,news,,1,59.3567,25.0000,53.3816,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0022,H,news,,1,61.1842,25.0000,54.8913,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0023,H,news,,1,58.9181,0.0000,48.6715,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0024,H,news,,1,48.3187,0.0000,39.9155,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0025,H,news,,1,64.2544,25.0000,57.4275,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0026,H,news,,1,80.0439,0.0000,66.1232,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0027,H,news,,1,30.2632,25.0000,29.3478,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0028,H,news,,1,37.2807,25.0000,35.1449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0029,H,news,,1,62.3538,25.0000,55.8575,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0030,H,news,,1,59.2836,0.0000,48.9734,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0031,H,news,,1,64.7661,0.0000,53.5024,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0032,H,news,,1,67.6170,25.0000,60.2053,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0033,H,news,,1,56.3596,25.0000,50.9058,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0034,H,news,,1,47.5146,25.0000,43.5990,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0035,H,news,,1,30.1170,0.0000,24.8792,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0036,H,news,,1,58.3333,25.0000,52.5362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0037,H,news,,1,45.8333,0.0000,37.8623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0038,H,news,,1,51.8275,25.0000,47.1618,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0039,H,news,,1,64.2544,25.0000,57.4275,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0040,H,news,,1,54.3129,25.0000,49.2150,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0041,H,news,,1,71.0526,0.0000,58.6957,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0042,H,news,,1,55.2632,25.0000,50.0000,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0043,H,news,,1,65.3509,0.0000,53.9855,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0044,H,news,,1,50.0000,0.0000,41.3043,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0045,H,news,,1,61.1842,25.0000,54.8913,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0046,H,news,,1,55.0439,0.0000,45.4710,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0047,H,news,,1,28.7281,25.0000,28.0797,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0048,H,news,,1,65.8626,25.0000,58.7560,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0049,H,news,,1,51.4620,0.0000,42.5121,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0050,H,news,,1,66.8860,25.0000,59.6014,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0051,H,news,,1,38.1579,0.0000,31.5217,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0052,H,news,,1,51.4620,25.0000,46.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0053,H,news,,1,48.9035,25.0000,44.7464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0054,H,news,,1,49.9269,25.0000,45.5918,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0055,H,news,,1,46.2719,25.0000,42.5725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0056,H,news,,1,61.1842,25.0000,54.8913,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0057,H,news,,1,41.5205,0.0000,34.2995,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0058,H,news,,1,62.9386,25.0000,56.3406,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0059,H,news,,1,50.2924,25.0000,45.8937,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_news_buriy_2014_0060,H,news,,1,50.5117,0.0000,41.7271,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_labrika_0001,H,seo,,2,48.2456,12.5000,42.0290,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_labrika_0002,H,seo,,2,35.6725,12.5000,31.6425,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_labrika_0003,H,seo,,2,47.0029,0.0000,38.8285,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_seo_labrika_0004,H,seo,,2,40.4971,0.0000,33.4541,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0001,H,prose,,0,45.8333,12.5000,40.0362,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0002,H,prose,,0,54.6053,50.0000,53.8043,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0003,H,prose,,0,62.7193,12.5000,53.9855,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0004,H,prose,,0,70.7602,12.5000,60.6280,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0005,H,prose,,0,60.9649,0.0000,50.3623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0006,H,prose,,0,46.7105,0.0000,38.5870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0007,H,prose,,0,41.4474,25.0000,38.5870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0008,H,prose,,0,71.7836,50.0000,67.9952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0009,H,prose,,0,42.5439,0.0000,35.1449,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0010,H,prose,,0,56.2865,0.0000,46.4976,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0011,H,prose,,0,53.1433,12.5000,46.0749,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_prose_taiga_magazines_0012,H,prose,,0,52.7778,12.5000,45.7729,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
