document_id,origin_class,source,genre,in_current_registry,n_sentences,repeat_share,repeated_unique,max_multiplicity,longest_repeated_block,repeat_char_share,adjacent_share,glued_per_1000w,verdict
human_science_spbgu_0039,H,spbgu,science,1,156,0.025641,2,2,1,0.022945,0.0,0.0,
human_science_spbgu_0040,H,spbgu,science,1,182,0.032967,3,2,1,0.03101,0.0,0.0,
human_science_spbgu_0041,H,spbgu,science,1,83,0.048193,2,2,1,0.020934,0.0,0.0,
human_science_spbgu_0042,H,spbgu,science,1,207,0.135266,11,8,9,0.063102,0.117647,0.0,pending
human_science_spbgu_0043,H,spbgu,science,1,198,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0044,H,spbgu,science,1,204,0.117647,12,2,11,0.056505,0.0,0.0,pending
human_science_spbgu_0045,H,spbgu,science,1,215,0.009302,1,2,1,0.013516,0.0,0.0,
human_science_spbgu_0046,H,spbgu,science,1,163,0.0,0,1,0,0.0,0.0,0.282167,
human_science_spbgu_0048,H,spbgu,science,1,162,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0049,H,spbgu,science,1,160,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0050,H,spbgu,science,1,203,0.019704,2,2,1,0.005787,0.0,0.0,
human_science_spbgu_0054,H,spbgu,science,1,107,0.037383,2,2,1,0.022203,0.0,0.369413,
human_science_spbgu_0055,H,spbgu,science,1,207,0.024155,2,3,2,0.009034,0.0,0.0,
human_science_spbgu_0057,H,spbgu,science,1,77,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0059,H,spbgu,science,1,156,0.064103,5,2,1,0.027353,0.0,0.0,
human_science_spbgu_0060,H,spbgu,science,1,59,0.0,0,1,0,0.0,0.0,0.71736,
human_science_spbgu_0061,H,spbgu,science,1,172,0.093023,8,2,3,0.042339,0.0,0.0,
human_science_spbgu_0062,H,spbgu,science,1,178,0.129213,10,5,5,0.050933,0.153846,0.0,pending
human_science_spbgu_0063,H,spbgu,science,1,182,0.021978,2,2,2,0.013474,0.5,0.543478,
human_science_spbgu_0064,H,spbgu,science,1,256,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0065,H,spbgu,science,1,183,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0001,H,urfu,science,1,225,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0002,H,urfu,science,1,149,0.0,0,1,0,0.0,0.0,1.203369,
human_science_urfu_0003,H,urfu,science,1,259,0.007722,1,2,1,0.007005,0.0,3.430532,
human_science_urfu_0004,H,urfu,science,1,152,0.0,0,1,0,0.0,0.0,0.481116,
human_science_urfu_0005,H,urfu,science,1,266,0.0,0,1,0,0.0,0.0,1.650505,
human_science_urfu_0006,H,urfu,science,1,221,0.0,0,1,0,0.0,0.0,1.275239,
human_science_urfu_0007,H,urfu,science,1,263,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0008,H,urfu,science,1,142,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0009,H,urfu,science,1,160,0.0,0,1,0,0.0,0.0,0.625978,
human_science_urfu_0010,H,urfu,science,1,223,0.0,0,1,0,0.0,0.0,0.251256,
human_science_urfu_0011,H,urfu,science,1,205,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0012,H,urfu,science,1,180,0.011111,1,2,1,0.004798,0.0,1.191611,
human_science_urfu_0013,H,urfu,science,1,155,0.012903,1,2,1,0.008374,0.0,0.236686,
human_science_urfu_0014,H,urfu,science,1,101,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0015,H,urfu,science,1,159,0.0,0,1,0,0.0,0.0,1.959504,
human_science_urfu_0016,H,urfu,science,1,253,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0017,H,urfu,science,1,178,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0018,H,urfu,science,1,159,0.0,0,1,0,0.0,0.0,0.239406,
human_science_urfu_0019,H,urfu,science,1,227,0.0,0,1,0,0.0,0.0,1.810865,
human_science_urfu_0020,H,urfu,science,1,217,0.018433,2,2,2,0.024647,0.0,0.210349,
human_science_urfu_0021,H,urfu,science,1,216,0.009259,1,2,1,0.00256,0.0,0.0,
human_science_urfu_0022,H,urfu,science,1,197,0.010152,1,2,1,0.003295,0.0,0.0,
human_science_urfu_0023,H,urfu,science,1,117,0.017094,1,2,1,0.005179,0.0,0.0,
human_science_urfu_0024,H,urfu,science,1,186,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0025,H,urfu,science,1,183,0.0,0,1,0,0.0,0.0,2.554575,
human_science_urfu_0026,H,urfu,science,1,218,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0027,H,urfu,science,1,212,0.018868,2,2,1,0.009057,0.0,0.886721,
human_science_urfu_0028,H,urfu,science,1,224,0.017857,2,2,2,0.009003,0.5,0.0,
human_science_urfu_0029,H,urfu,science,1,193,0.0,0,1,0,0.0,0.0,0.829703,
human_science_urfu_0030,H,urfu,science,1,251,0.0,0,1,0,0.0,0.0,0.215983,
human_science_urfu_0031,H,urfu,science,1,116,0.068966,4,2,2,0.05853,0.0,0.517331,
human_science_urfu_0032,H,urfu,science,1,205,0.009756,1,2,1,0.002768,0.0,0.0,
human_science_urfu_0033,H,urfu,science,1,225,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0034,H,urfu,science,1,163,0.0,0,1,0,0.0,0.0,0.772201,
human_science_urfu_0035,H,urfu,science,1,198,0.010101,1,2,1,0.003492,0.0,0.0,
human_science_urfu_0036,H,urfu,science,1,240,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0037,H,urfu,science,1,176,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0038,H,urfu,science,1,139,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0039,H,urfu,science,1,137,0.116788,8,2,3,0.082493,0.0,2.281211,pending
human_science_urfu_0040,H,urfu,science,1,105,0.0,0,1,0,0.0,0.0,0.0,
human_science_urfu_0041,H,urfu,science,1,134,0.0,0,1,0,0.0,0.0,1.646671,
human_science_urfu_0042,H,urfu,science,1,49,0.0,0,1,0,0.0,0.0,2.811621,
human_science_urfu_0043,H,urfu,science,1,109,0.0,0,1,0,0.0,0.0,1.194268,
human_science_urfu_0044,H,urfu,science,1,250,0.0,0,1,0,0.0,0.0,0.210526,
human_science_urfu_0045,H,urfu,science,1,128,0.0,0,1,0,0.0,0.0,1.031992,
human_science_urfu_0046,H,urfu,science,1,180,0.0,0,1,0,0.0,0.0,0.237192,
human_science_urfu_0047,H,urfu,science,1,272,0.058824,8,2,2,0.040149,0.0,0.0,
human_science_urfu_0048,H,urfu,science,1,91,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0001,H,alaev,seo,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0002,H,alaev,seo,1,71,0.028169,1,2,1,0.018054,0.0,0.0,
human_seo_alaev_0003,H,alaev,seo,1,59,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0004,H,alaev,seo,1,133,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0005,H,alaev,seo,1,36,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0006,H,alaev,seo,1,66,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0007,H,alaev,seo,1,47,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0008,H,alaev,seo,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0009,H,alaev,seo,1,109,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0010,H,alaev,seo,1,45,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0011,H,alaev,seo,1,29,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0012,H,alaev,seo,1,55,0.036364,1,2,1,0.018229,0.0,0.0,
human_seo_alaev_0013,H,alaev,seo,1,51,0.0,0,1,0,0.0,0.0,1.10011,
human_seo_alaev_0014,H,alaev,seo,1,71,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0015,H,alaev,seo,1,36,0.055556,1,2,2,0.030473,1.0,0.0,
human_seo_alaev_0016,H,alaev,seo,1,53,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0017,H,alaev,seo,1,43,0.0,0,1,0,0.0,0.0,2.518892,
human_seo_alaev_0018,H,alaev,seo,1,87,0.0,0,1,0,0.0,0.0,0.378501,
human_seo_alaev_0019,H,alaev,seo,1,97,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0020,H,alaev,seo,1,57,0.0,0,1,0,0.0,0.0,0.0,
human_seo_alaev_0021,H,alaev,seo,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_seo_convertmonster_0001,H,convertmonster,seo,1,29,0.137931,1,4,1,0.076763,0.0,0.0,pending
human_seo_devaka_ru_0001,H,devaka_ru,seo,1,29,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0002,H,devaka_ru,seo,1,27,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0003,H,devaka_ru,seo,1,45,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0004,H,devaka_ru,seo,1,48,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0005,H,devaka_ru,seo,1,91,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0006,H,devaka_ru,seo,1,86,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0007,H,devaka_ru,seo,1,89,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0008,H,devaka_ru,seo,1,36,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0009,H,devaka_ru,seo,1,165,0.024242,2,2,2,0.016978,0.0,0.338181,
human_seo_devaka_ru_0011,H,devaka_ru,seo,1,38,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0012,H,devaka_ru,seo,1,48,0.0,0,1,0,0.0,0.0,3.397508,
human_seo_devaka_ru_0013,H,devaka_ru,seo,1,29,0.0,0,1,0,0.0,0.0,7.029877,
human_seo_devaka_ru_0014,H,devaka_ru,seo,1,36,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0017,H,devaka_ru,seo,1,54,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0018,H,devaka_ru,seo,1,135,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0019,H,devaka_ru,seo,1,27,0.148148,2,2,1,0.062906,0.0,1.529052,pending
human_seo_devaka_ru_0020,H,devaka_ru,seo,1,95,0.0,0,1,0,0.0,0.0,0.566251,
human_seo_devaka_ru_0021,H,devaka_ru,seo,1,116,0.103448,6,2,6,0.069535,0.0,0.0,pending
human_seo_devaka_ru_0022,H,devaka_ru,seo,1,106,0.09434,5,2,10,0.138509,0.0,1.47929,
human_seo_devaka_ru_0023,H,devaka_ru,seo,1,51,0.0,0,1,0,0.0,0.0,0.987167,
human_seo_devaka_ru_0024,H,devaka_ru,seo,1,86,0.093023,4,2,8,0.119667,0.0,0.0,
human_seo_devaka_ru_0025,H,devaka_ru,seo,1,68,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0026,H,devaka_ru,seo,1,90,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0027,H,devaka_ru,seo,1,76,0.131579,5,2,10,0.129635,0.0,0.711238,pending
human_seo_devaka_ru_0028,H,devaka_ru,seo,1,84,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0029,H,devaka_ru,seo,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0030,H,devaka_ru,seo,1,62,0.0,0,1,0,0.0,0.0,0.87108,
human_seo_devaka_ru_0031,H,devaka_ru,seo,1,59,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0032,H,devaka_ru,seo,1,70,0.0,0,1,0,0.0,0.0,0.74184,
human_seo_devaka_ru_0033,H,devaka_ru,seo,1,50,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0034,H,devaka_ru,seo,1,58,0.0,0,1,0,0.0,0.0,2.340094,
human_seo_devaka_ru_0035,H,devaka_ru,seo,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_seo_devaka_ru_0036,H,devaka_ru,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0001,H,drmax,seo,1,43,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0002,H,drmax,seo,1,122,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0003,H,drmax,seo,1,92,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0004,H,drmax,seo,1,115,0.0,0,1,0,0.0,0.0,0.503778,
human_seo_drmax_0005,H,drmax,seo,1,109,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0006,H,drmax,seo,1,150,0.0,0,1,0,0.0,0.0,0.793336,
human_seo_drmax_0007,H,drmax,seo,1,103,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0009,H,drmax,seo,1,49,0.0,0,1,0,0.0,0.0,1.443001,
human_seo_drmax_0010,H,drmax,seo,1,178,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0011,H,drmax,seo,1,135,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0012,H,drmax,seo,1,156,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0013,H,drmax,seo,1,89,0.157303,7,2,7,0.166212,0.0,1.517451,pending
human_seo_drmax_0014,H,drmax,seo,1,92,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0015,H,drmax,seo,1,126,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0016,H,drmax,seo,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0017,H,drmax,seo,1,138,0.0,0,1,0,0.0,0.0,0.410678,
human_seo_drmax_0018,H,drmax,seo,1,189,0.0,0,1,0,0.0,0.0,0.686813,
human_seo_drmax_0019,H,drmax,seo,1,166,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0020,H,drmax,seo,1,108,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0021,H,drmax,seo,1,101,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_0024,H,drmax,seo,1,142,0.105634,7,3,4,0.081816,0.0,0.435161,pending
human_seo_drmax_0025,H,drmax,seo,1,136,0.0,0,1,0,0.0,0.0,0.84246,
human_seo_drmax_su_0001,H,drmax_su,seo,1,44,0.0,0,1,0,0.0,0.0,3.10559,
human_seo_drmax_su_0002,H,drmax_su,seo,1,136,0.0,0,1,0,0.0,0.0,0.84246,
human_seo_drmax_su_0003,H,drmax_su,seo,1,52,0.0,0,1,0,0.0,0.0,1.28041,
human_seo_drmax_su_0004,H,drmax_su,seo,1,217,0.009217,1,2,1,0.006191,0.0,0.0,
human_seo_drmax_su_0005,H,drmax_su,seo,1,134,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_su_0006,H,drmax_su,seo,1,193,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_su_0007,H,drmax_su,seo,1,78,0.0,0,1,0,0.0,0.0,0.0,
human_seo_drmax_su_0008,H,drmax_su,seo,1,231,0.0,0,1,0,0.0,0.0,0.569963,
human_seo_labrika_0001,H,labrika,seo,1,88,0.0,0,1,0,0.0,0.0,0.0,
human_seo_labrika_0002,H,labrika,seo,1,67,0.0,0,1,0,0.0,0.0,0.0,
human_seo_labrika_0003,H,labrika,seo,1,79,0.0,0,1,0,0.0,0.0,0.0,
human_seo_labrika_0004,H,labrika,seo,1,33,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0001,H,madcats,seo,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0002,H,madcats,seo,1,87,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0003,H,madcats,seo,1,45,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0004,H,madcats,seo,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0005,H,madcats,seo,1,165,0.206061,17,2,18,0.192792,0.0,0.0,pending
human_seo_madcats_0006,H,madcats,seo,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0007,H,madcats,seo,1,82,0.0,0,1,0,0.0,0.0,0.85034,
human_seo_madcats_0008,H,madcats,seo,1,57,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0009,H,madcats,seo,1,47,0.0,0,1,0,0.0,0.0,1.453488,
human_seo_madcats_0010,H,madcats,seo,1,68,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0011,H,madcats,seo,1,48,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0012,H,madcats,seo,1,51,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0013,H,madcats,seo,1,8,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0014,H,madcats,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0015,H,madcats,seo,1,62,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0016,H,madcats,seo,1,78,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0017,H,madcats,seo,1,112,0.053571,3,2,6,0.02631,0.0,1.514387,
human_seo_madcats_0018,H,madcats,seo,1,58,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0019,H,madcats,seo,1,54,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0020,H,madcats,seo,1,39,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0021,H,madcats,seo,1,177,0.0,0,1,0,0.0,0.0,0.743771,
human_seo_madcats_0022,H,madcats,seo,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0023,H,madcats,seo,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0024,H,madcats,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0025,H,madcats,seo,1,82,0.073171,3,2,6,0.046361,0.0,1.976285,
human_seo_madcats_0026,H,madcats,seo,1,42,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0027,H,madcats,seo,1,165,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0028,H,madcats,seo,1,173,0.046243,4,2,3,0.037953,0.0,0.0,
human_seo_madcats_0029,H,madcats,seo,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_0030,H,madcats,seo,1,144,0.027778,2,2,1,0.018435,0.0,0.435161,
human_seo_madcats_ru_0001,H,madcats_ru,seo,1,102,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0002,H,madcats_ru,seo,1,104,0.0,0,1,0,0.0,0.0,1.06383,
human_seo_madcats_ru_0003,H,madcats_ru,seo,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0004,H,madcats_ru,seo,1,145,0.013793,1,2,1,0.005689,0.0,0.0,
human_seo_madcats_ru_0005,H,madcats_ru,seo,1,100,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0006,H,madcats_ru,seo,1,53,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0007,H,madcats_ru,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0008,H,madcats_ru,seo,1,57,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0009,H,madcats_ru,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_seo_madcats_ru_0010,H,madcats_ru,seo,1,42,0.047619,1,2,1,0.024422,0.0,0.0,
human_seo_madcats_ru_0012,H,madcats_ru,seo,1,43,0.0,0,1,0,0.0,0.0,0.0,
human_seo_optimizatorsha_ru_0001,H,optimizatorsha_ru,seo,1,46,0.0,0,1,0,0.0,0.0,0.0,
human_seo_optimizatorsha_ru_0002,H,optimizatorsha_ru,seo,1,40,0.0,0,1,0,0.0,0.0,1.369863,
human_seo_optimizatorsha_ru_0003,H,optimizatorsha_ru,seo,1,89,0.044944,2,2,2,0.024587,0.5,0.0,
human_seo_optimizatorsha_ru_0004,H,optimizatorsha_ru,seo,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_seo_optimizatorsha_ru_0005,H,optimizatorsha_ru,seo,1,179,0.022346,2,2,2,0.015277,0.0,0.0,
human_seo_seoprofy_ua_0001,H,seoprofy_ua,seo,1,108,0.0,0,1,0,0.0,0.0,0.446429,
human_seo_seoprofy_ua_0002,H,seoprofy_ua,seo,1,97,0.0,0,1,0,0.0,0.0,0.0,
human_seo_seoprofy_ua_0003,H,seoprofy_ua,seo,1,35,0.0,0,1,0,0.0,0.0,0.0,
human_seo_seopulses_0003,H,seopulses,seo,1,46,0.0,0,1,0,0.0,0.0,2.475248,
human_seo_seopulses_0005,H,seopulses,seo,1,59,0.0,0,1,0,0.0,0.0,16.25,
human_seo_seopulses_0006,H,seopulses,seo,1,60,0.0,0,1,0,0.0,0.0,10.968921,
human_seo_seopulses_0007,H,seopulses,seo,1,48,0.0,0,1,0,0.0,0.0,2.773925,
human_seo_seopulses_0012,H,seopulses,seo,1,50,0.0,0,1,0,0.0,0.0,1.234568,
human_seo_seopulses_0014,H,seopulses,seo,1,95,0.0,0,1,0,0.0,0.0,12.104909,
human_seo_seopulses_0016,H,seopulses,seo,1,48,0.0,0,1,0,0.0,0.0,9.043928,
human_seo_seopulses_0017,H,seopulses,seo,1,110,0.0,0,1,0,0.0,0.0,2.862049,
human_seo_seopulses_0018,H,seopulses,seo,1,95,0.0,0,1,0,0.0,0.0,5.322295,
human_seo_seopulses_0020,H,seopulses,seo,1,52,0.0,0,1,0,0.0,0.0,1.261034,
human_seo_seopulses_0022,H,seopulses,seo,1,34,0.0,0,1,0,0.0,0.0,5.641749,
human_seo_seopulses_0025,H,seopulses,seo,1,32,0.0,0,1,0,0.0,0.0,0.0,
human_seo_seopulses_ru_0001,H,seopulses_ru,seo,1,45,0.0,0,1,0,0.0,0.0,0.0,
human_seo_seopulses_ru_0002,H,seopulses_ru,seo,1,72,0.0,0,1,0,0.0,0.0,0.0,
human_seo_seopulses_ru_0003,H,seopulses_ru,seo,1,33,0.0,0,1,0,0.0,0.0,4.934211,
human_seo_seopulses_ru_0004,H,seopulses_ru,seo,1,11,0.0,0,1,0,0.0,0.0,0.0,
human_seo_seopulses_ru_0005,H,seopulses_ru,seo,1,89,0.0,0,1,0,0.0,0.0,1.309758,
human_seo_shakin_0001,H,shakin,seo,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0002,H,shakin,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0003,H,shakin,seo,1,69,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0004,H,shakin,seo,1,66,0.0,0,1,0,0.0,0.0,1.91022,
human_seo_shakin_0005,H,shakin,seo,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0007,H,shakin,seo,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0008,H,shakin,seo,1,54,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0009,H,shakin,seo,1,55,0.0,0,1,0,0.0,0.0,1.166861,
human_seo_shakin_0010,H,shakin,seo,1,55,0.0,0,1,0,0.0,0.0,3.194888,
human_seo_shakin_0011,H,shakin,seo,1,57,0.0,0,1,0,0.0,0.0,3.571429,
human_seo_shakin_0012,H,shakin,seo,1,41,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0013,H,shakin,seo,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0014,H,shakin,seo,1,65,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0015,H,shakin,seo,1,60,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0017,H,shakin,seo,1,121,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0018,H,shakin,seo,1,103,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0019,H,shakin,seo,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_0020,H,shakin,seo,1,48,0.0,0,1,0,0.0,0.0,2.478315,
human_seo_shakin_ru_0001,H,shakin_ru,seo,1,96,0.0,0,1,0,0.0,0.0,0.620347,
human_seo_shakin_ru_0002,H,shakin_ru,seo,1,10,0.0,0,1,0,0.0,0.0,0.0,
human_seo_shakin_ru_0003,H,shakin_ru,seo,1,97,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0007,H,sosnovskij,seo,1,93,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0011,H,sosnovskij,seo,1,105,0.0,0,1,0,0.0,0.0,6.320225,
human_seo_sosnovskij_0012,H,sosnovskij,seo,1,166,0.0,0,1,0,0.0,0.0,0.411862,
human_seo_sosnovskij_0015,H,sosnovskij,seo,1,77,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0016,H,sosnovskij,seo,1,187,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0019,H,sosnovskij,seo,1,118,0.0,0,1,0,0.0,0.0,1.695873,
human_seo_sosnovskij_0021,H,sosnovskij,seo,1,102,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0022,H,sosnovskij,seo,1,87,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0025,H,sosnovskij,seo,1,170,0.023529,2,2,2,0.019416,0.0,0.0,
human_seo_sosnovskij_0028,H,sosnovskij,seo,1,144,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0029,H,sosnovskij,seo,1,172,0.011628,1,2,1,0.00725,0.0,0.0,
human_seo_sosnovskij_0030,H,sosnovskij,seo,1,125,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0032,H,sosnovskij,seo,1,87,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0033,H,sosnovskij,seo,1,135,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0034,H,sosnovskij,seo,1,154,0.0,0,1,0,0.0,0.0,0.431406,
human_seo_sosnovskij_0035,H,sosnovskij,seo,1,170,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0036,H,sosnovskij,seo,1,129,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0037,H,sosnovskij,seo,1,132,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_0039,H,sosnovskij,seo,1,90,0.0,0,1,0,0.0,0.0,2.209131,
human_seo_sosnovskij_ru_0001,H,sosnovskij_ru,seo,1,52,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_ru_0002,H,sosnovskij_ru,seo,1,117,0.0,0,1,0,0.0,0.0,1.255493,
human_seo_sosnovskij_ru_0003,H,sosnovskij_ru,seo,1,12,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_ru_0004,H,sosnovskij_ru,seo,1,86,0.0,0,1,0,0.0,0.0,0.75643,
human_seo_sosnovskij_ru_0005,H,sosnovskij_ru,seo,1,133,0.030075,2,2,2,0.013409,0.0,1.030397,
human_seo_sosnovskij_ru_0006,H,sosnovskij_ru,seo,1,173,0.011561,1,2,2,0.007684,1.0,2.516779,
human_seo_sosnovskij_ru_0007,H,sosnovskij_ru,seo,1,50,0.0,0,1,0,0.0,0.0,0.0,
human_seo_sosnovskij_ru_0010,H,sosnovskij_ru,seo,1,98,0.0,0,1,0,0.0,0.0,0.0,
